# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
KIZ	KIZ	NM_001163023.3	protein_coding	0	0	2	182	0	0	0	0	0	0	0	8	0	170	2	0	0	0	0	0	0	0	4
KIZ	KIZ	NM_001276389.2	protein_coding	1	0	2	181	0	0	0	0	0	0	0	8	1	170	2	0	0	0	0	0	0	0	3
KIZ	KIZ	NM_001352434.2	protein_coding	0	0	2	182	0	0	0	0	0	0	0	8	0	170	2	0	0	0	0	0	0	0	4
KIZ	KIZ	NM_001352435.2	protein_coding	0	0	2	182	0	0	0	0	0	0	0	8	0	170	2	0	0	0	0	0	0	0	4
KIZ	KIZ	NM_001352436.2	protein_coding	0	0	2	182	0	0	0	0	0	0	0	8	0	170	2	0	0	0	0	0	0	0	4
KIZ	KIZ	NM_018474.6	protein_coding	0	0	2	182	0	0	0	0	0	0	0	8	0	170	2	0	0	0	0	0	0	0	4
KIZ	KIZ	XM_011529296.4	protein_coding	0	0	2	182	0	0	0	0	0	0	0	8	0	170	2	0	0	0	0	0	0	0	4
KIZ	KIZ	XM_011529297.4	protein_coding	0	0	2	182	0	0	0	0	0	0	0	8	0	170	2	0	0	0	0	0	0	0	4
KIZ	KIZ	XM_011529299.4	protein_coding	0	0	2	182	0	0	0	0	0	0	0	8	0	170	2	0	0	0	0	0	0	0	4
KIZ	KIZ	XM_047440292.1	protein_coding	0	0	2	173	0	0	0	0	0	0	0	8	0	155	2	0	0	0	0	0	0	0	10
KIZ	KIZ	XR_001754334.3		0	0	0	182	0	0	0	0	0	0	0	6	0	170	0	2	0	0	0	0	0	0	4
KIZ	KIZ	XR_007067468.1		0	0	0	182	0	0	0	0	0	0	0	6	0	170	0	2	0	0	0	0	0	0	4
KIZ	KIZ	XR_937105.4		0	0	0	184	0	0	0	0	0	0	0	8	0	170	0	2	0	0	0	0	0	0	4
KIZ-AS1	KIZ-AS1	NR_109956.1		0	1	0	35	0	0	0	0	0	0	0	4	0	20	0	1	0	0	0	1	0	0	11
L3MBTL1	L3MBTL1	NM_001377303.1	protein_coding	0	0	0	67	0	0	0	0	0	0	0	10	0	49	0	0	0	0	0	0	0	0	8
L3MBTL1	L3MBTL1	NM_001377306.1	protein_coding	0	0	0	95	6	0	0	0	0	0	0	15	0	66	0	0	0	0	0	0	0	0	8
L3MBTL1	L3MBTL1	NM_001377307.1	protein_coding	0	1	0	86	6	0	0	0	0	0	0	15	0	57	0	0	0	0	0	1	0	1	8
L3MBTL1	L3MBTL1	NM_001377308.1	protein_coding	0	0	0	87	6	0	0	0	0	0	0	15	0	58	0	0	0	0	0	0	0	0	8
L3MBTL1	L3MBTL1	NM_001377309.1	protein_coding	0	1	0	58	0	0	0	0	0	0	0	10	0	40	0	0	0	0	0	1	0	1	8
L3MBTL1	L3MBTL1	NM_001377310.1	protein_coding	0	0	0	59	0	0	0	0	0	0	0	10	0	41	0	0	0	0	0	0	0	0	8
L3MBTL1	L3MBTL1	NM_001377311.1	protein_coding	0	0	0	95	6	0	0	0	0	0	0	15	0	66	0	0	0	0	0	0	0	0	8
L3MBTL1	L3MBTL1	NM_015478.7	protein_coding	0	0	0	59	0	0	0	0	0	0	0	10	0	41	0	0	0	0	0	0	0	0	8
L3MBTL1	L3MBTL1	NM_032107.5	protein_coding	0	0	0	67	0	0	0	0	0	0	0	10	0	49	0	0	0	0	0	0	0	0	8
L3MBTL1	L3MBTL1	NR_165189.1		0	0	0	67	0	0	0	0	0	0	0	10	0	49	0	0	0	0	0	0	0	0	8
L3MBTL1	L3MBTL1	NR_165190.1		0	0	0	59	0	0	0	0	0	0	0	10	0	41	0	0	0	0	0	0	0	0	8
L3MBTL1	L3MBTL1	NR_165191.1		0	0	0	59	0	0	0	0	0	0	0	10	0	41	0	0	0	0	0	0	0	0	8
L3MBTL1	L3MBTL1	NR_165192.1		0	0	0	59	0	0	0	0	0	0	0	10	0	41	0	0	0	0	0	0	0	0	8
L3MBTL1	L3MBTL1	NR_165193.1		0	0	0	59	0	0	0	0	0	0	0	10	0	41	0	0	0	0	0	0	0	0	8
L3MBTL1	L3MBTL1	NR_165194.1		0	0	0	59	0	0	0	0	0	0	0	10	0	41	0	0	0	0	0	0	0	0	8
L3MBTL1	L3MBTL1	NR_165195.1		0	0	0	59	0	0	0	0	0	0	0	10	0	41	0	0	0	0	0	0	0	0	8
L3MBTL1	L3MBTL1	NR_165196.1		0	0	0	59	0	0	0	0	0	0	0	10	0	41	0	0	0	0	0	0	0	0	8
LAMA5	LAMA5	NM_005560.6	protein_coding	0	16	9	153	0	0	0	0	0	0	0	11	0	134	9	0	0	0	0	4	0	12	12
LAMA5	LAMA5	XM_006723796.4	protein_coding	0	16	9	153	0	0	0	0	0	0	0	11	0	134	9	0	0	0	0	4	0	12	12
LAMA5	LAMA5	XM_006723798.4	protein_coding	0	12	8	136	0	0	0	0	0	0	0	13	0	113	8	0	0	0	0	2	0	10	12
LAMA5	LAMA5	XM_011528818.3	protein_coding	0	15	9	154	0	0	0	0	0	0	0	11	0	135	9	0	0	0	0	4	0	11	12
LAMA5	LAMA5	XM_011528819.3	protein_coding	0	15	9	154	0	0	0	0	0	0	0	11	0	135	9	0	0	0	0	4	0	11	12
LAMA5	LAMA5	XM_047440148.1	protein_coding	0	15	9	154	0	0	0	0	0	0	0	11	0	135	9	0	0	0	0	4	0	11	12
LAMA5	LAMA5	XM_047440149.1	protein_coding	0	15	9	154	0	0	0	0	0	0	0	11	0	135	9	0	0	0	0	4	0	11	12
LAMA5	LAMA5	XM_047440150.1	protein_coding	0	15	9	154	0	0	0	0	0	0	0	15	0	130	9	0	0	0	0	3	0	12	12
LAMA5-AS1	LAMA5-AS1	NR_109922.1		0	0	0	33	0	0	0	0	0	0	0	3	0	12	0	2	0	0	0	0	0	0	16
LAMA5-AS1	LAMA5-AS1	NR_109923.1		0	0	0	33	0	0	0	0	0	0	0	3	0	14	0	0	0	0	0	0	0	0	16
LAMA5-AS1	LAMA5-AS1	NR_109924.1		0	0	0	33	0	0	0	0	0	0	0	3	0	12	0	2	0	0	0	0	0	0	16
LAMP5	LAMP5	NM_001199897.2	protein_coding	0	1	0	47	0	1	1	0	0	0	0	5	0	39	0	0	0	0	0	0	0	0	2
LAMP5	LAMP5	NM_012261.4	protein_coding	0	1	1	46	0	1	1	0	0	0	0	5	0	38	1	0	0	0	0	0	0	0	2
LAMP5-AS1	LAMP5-AS1	NR_109957.1		0	0	0	18	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	14
LBP	LBP	NM_004139.5	protein_coding	0	3	1	68	1	0	0	0	0	0	0	18	0	36	1	0	0	0	0	1	0	2	14
LCDR	LCDR	NR_026885.1		0	0	0	20	0	0	0	0	0	0	0	9	0	0	0	4	0	0	0	0	0	0	7
LIME1	LIME1	NM_001305654.2	protein_coding	0	1	0	57	1	0	1	0	0	0	0	12	0	7	0	0	0	0	0	1	0	0	37
LIME1	LIME1	NM_001305655.2	protein_coding	0	0	0	50	1	0	0	0	0	0	0	12	0	6	0	0	0	0	0	0	0	0	31
LIME1	LIME1	NM_017806.4	protein_coding	0	0	0	50	1	0	0	0	0	0	0	12	0	6	0	0	0	0	0	0	0	0	31
LINC00028	LINC00028	NR_024358.1		0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
LINC00029	LINC00029	NR_028295.1		0	0	0	88	0	0	0	0	0	0	0	47	0	9	0	17	0	0	0	0	0	0	15
LINC00237	LINC00237	NR_147212.1		0	0	0	4	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1
LINC00261	LINC00261	NR_001558.3		0	0	0	4	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2
LINC00489	LINC00489	NR_047461.1		0	0	0	104	0	0	0	0	0	0	0	38	0	34	0	3	0	0	0	0	0	0	29
LINC00494	LINC00494	NR_026958.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LINC00652	LINC00652	NR_026883.1		0	0	0	24	0	0	0	0	0	0	0	5	0	8	0	2	0	0	0	0	0	0	9
LINC00652	LINC00652	NR_026884.1		0	0	0	24	0	0	0	0	0	0	0	5	0	8	0	1	0	0	0	0	0	0	10
LINC00654	LINC00654	NR_015406.2		0	0	0	17	0	0	0	0	0	0	0	9	0	0	0	4	0	0	0	0	0	0	4
LINC00656	LINC00656	NR_034149.1		0	0	0	48	0	0	0	0	0	0	0	20	0	10	0	7	0	0	0	0	0	0	11
LINC00658	LINC00658	NR_038239.1		0	0	0	68	0	0	0	0	0	0	0	13	0	41	0	3	0	0	0	0	0	0	11
LINC00658	LINC00658	NR_038240.1		0	0	0	68	0	0	0	0	0	0	0	13	0	41	0	3	0	0	0	0	0	0	11
LINC00659	LINC00659	NR_046224.1		0	0	0	18	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17
LINC00659	LINC00659	NR_046225.1		0	0	0	18	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17
LINC00687	LINC00687	NR_110635.1		0	1	0	194	0	0	0	0	0	0	0	14	0	166	0	3	0	0	0	1	0	0	12
LINC00851	LINC00851	NR_034167.1		0	0	0	29	0	0	0	0	0	0	0	9	0	5	0	1	0	0	0	0	0	0	14
LINC01056	LINC01056	NR_033369.1		0	0	0	85	0	0	0	0	0	0	0	11	0	22	0	3	0	0	0	0	0	0	49
LINC01260	LINC01260	NR_034104.1		0	1	0	70	0	0	0	0	0	0	0	10	0	22	0	3	0	0	0	1	0	0	36
LINC01270	LINC01270	NR_034124.1		0	1	0	79	0	0	0	0	0	0	0	6	0	52	0	6	0	0	0	1	0	0	16
LINC01271	LINC01271	NR_109950.1		0	0	0	28	0	0	0	0	0	0	0	10	0	16	0	2	0	0	0	0	0	0	0
LINC01273	LINC01273	NR_109943.1		0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
LINC01370	LINC01370	NR_109936.1		0	0	0	37	0	0	0	0	0	0	0	18	0	7	0	1	0	0	0	0	0	0	11
LINC01370	LINC01370	NR_109937.1		0	0	0	37	0	0	0	0	0	0	0	18	0	7	0	1	0	0	0	0	0	0	11
LINC01427	LINC01427	NR_110615.1		0	0	0	21	0	0	0	0	0	0	0	10	0	3	0	2	0	0	0	0	0	0	6
LINC01428	LINC01428	NR_110609.1		0	0	0	156	0	0	0	0	0	0	0	1	0	147	0	0	0	0	0	0	0	0	8
LINC01429	LINC01429	NR_110016.1		0	0	0	139	0	0	0	0	0	0	0	10	0	103	0	1	0	0	0	0	0	0	25
LINC01430	LINC01430	NR_109893.1		0	0	0	8	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6
LINC01431	LINC01431	NR_109884.1		0	1	0	28	0	0	0	0	0	0	0	13	0	2	0	4	0	0	0	1	0	0	10
LINC01432	LINC01432	NR_038394.1		0	0	0	42	0	0	0	0	0	0	0	9	0	20	0	1	0	0	0	0	0	0	12
LINC01433	LINC01433	NR_033917.1		0	0	0	19	0	0	0	0	0	0	0	15	0	0	0	1	0	0	0	0	0	0	3
LINC01440	LINC01440	NR_110629.1		0	1	0	14	0	0	0	0	0	0	0	5	0	3	0	0	0	0	0	1	0	0	7
LINC01441	LINC01441	NR_110064.1		0	0	0	16	0	0	0	0	0	0	0	5	0	3	0	3	0	0	0	0	0	0	5
LINC01522	LINC01522	NR_110027.1		0	0	0	36	0	0	0	0	0	0	0	8	0	23	0	0	0	0	0	0	0	0	5
LINC01523	LINC01523	NR_109942.1		0	0	0	21	0	0	0	0	0	0	0	14	0	2	0	1	0	0	0	0	0	0	4
LINC01524	LINC01524	NR_110038.1		0	0	0	75	0	0	0	0	0	0	0	16	0	39	0	10	0	0	0	0	0	0	10
LINC01597	LINC01597	NR_145432.2		0	0	0	119	0	0	0	0	0	0	0	8	0	82	0	13	0	0	0	0	0	0	16
LINC01620	LINC01620	NR_132342.1		0	1	0	10	0	0	0	0	0	0	0	8	0	2	0	0	0	0	0	1	0	0	1
LINC01620	LINC01620	NR_132343.1		0	1	0	17	0	0	0	0	0	0	0	4	0	13	0	0	0	0	0	1	0	0	1
LINC01706	LINC01706	NR_110610.1		0	0	0	82	0	0	0	0	0	0	0	14	0	49	0	3	0	0	0	0	0	0	16
LINC01711	LINC01711	NR_125359.1		0	0	0	12	0	0	0	0	0	0	0	8	0	0	0	3	0	0	0	0	0	0	1
LINC01713	LINC01713	NR_146909.1		0	0	0	15	0	0	0	0	0	0	0	4	0	5	0	2	0	0	0	0	0	0	4
LINC01716	LINC01716	NR_136537.1		0	0	0	24	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	15
LINC01718	LINC01718	NR_109919.1		0	0	0	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5
LINC01721	LINC01721	NR_040102.1		0	0	0	172	0	0	0	0	0	0	0	29	0	129	0	10	0	0	0	0	0	0	4
LINC01722	LINC01722	NR_109868.1		1	0	0	194	0	0	0	0	0	0	0	5	0	176	0	6	0	0	1	0	0	0	8
LINC01723	LINC01723	NR_109870.1		0	0	0	26	0	0	0	0	0	0	0	9	0	1	0	1	0	0	0	0	0	0	15
LINC01726	LINC01726	NR_109878.1		0	0	0	165	0	0	0	0	0	0	0	2	0	158	0	3	0	0	0	0	0	0	2
LINC01727	LINC01727	NR_109880.1		0	0	0	84	0	0	0	0	0	0	0	8	0	72	0	1	0	0	0	0	0	0	3
LINC01728	LINC01728	NR_134577.1		0	0	0	23	0	0	0	0	0	0	0	14	0	1	0	1	0	0	0	0	0	0	7
LINC01729	LINC01729	NR_109860.1		0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
LINC01730	LINC01730	NR_109859.1		0	1	0	52	0	0	0	0	0	0	0	3	0	32	0	3	0	0	0	1	0	0	15
LINC01733	LINC01733	NR_110003.1		0	0	0	46	0	0	0	0	0	0	0	6	0	21	0	12	0	0	0	0	0	0	7
LINC01734	LINC01734	NR_027124.1		0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
LINC01742	LINC01742	NR_147083.1		0	0	0	13	0	0	0	0	0	0	0	11	0	1	0	0	0	0	0	0	0	0	1
LINC01746	LINC01746	XR_936701.4		0	0	0	34	0	0	0	0	0	0	0	8	0	18	0	2	0	0	0	0	0	0	6
LINC01746	LINC01746	XR_936702.3		0	0	0	40	0	0	0	0	0	0	0	3	0	29	0	2	0	0	0	0	0	0	6
LINC01747	LINC01747	NR_146527.1		0	0	0	20	0	0	0	0	0	0	0	16	0	0	0	2	0	0	0	0	0	0	2
LINC01747	LINC01747	NR_146528.1		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
LINC01749	LINC01749	NR_033370.1		1	0	0	283	0	0	0	0	0	0	0	12	0	258	0	4	0	1	0	1	0	0	11
LINC01751	LINC01751	NR_135005.1		0	0	0	51	0	0	0	0	0	0	0	25	0	7	0	6	0	0	0	0	0	0	13
LINC01752	LINC01752	NR_110611.1		0	0	0	16	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	10
LINC01754	LINC01754	NR_146494.1		0	0	0	31	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	23
LINC01754	LINC01754	NR_146495.1		0	0	0	31	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	23
LINC01754	LINC01754	NR_146496.1		0	0	0	31	0	0	0	0	0	0	0	0	0	12	0	1	0	0	0	0	0	0	18
LINC02597	LINC02597	XR_001754625.2		0	0	0	4	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2
LINC02597	LINC02597	XR_001754628.2		0	0	0	4	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2
LINC02597	LINC02597	XR_007067600.1		0	0	0	4	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2
LINC02597	LINC02597	XR_007067601.1		0	0	0	4	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2
LINC02597	LINC02597	XR_007067602.1		0	0	0	4	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2
LINC02597	LINC02597	XR_007067603.1		0	0	0	4	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2
LINC02597	LINC02597	XR_007067604.1		0	0	0	4	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2
LINC02597	LINC02597	XR_936752.3		0	0	0	4	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2
LINC02597	LINC02597	XR_936753.4		0	0	0	4	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2
LINC02597	LINC02597	XR_936756.3		0	0	0	4	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2
LINC02871	LINC02871	NR_146878.1		0	0	0	10	0	0	0	0	0	0	0	5	0	2	0	0	0	0	0	0	0	0	3
LINC02910	LINC02910	NR_126504.1		0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
LINC02910	LINC02910	NR_161291.1		0	0	0	25	0	0	0	0	0	0	0	11	0	10	0	2	0	0	0	0	0	0	2
LINC02910	LINC02910	NR_161292.1		0	0	0	25	0	0	0	0	0	0	0	11	0	10	0	2	0	0	0	0	0	0	2
LINC02910	LINC02910	NR_161293.1		0	0	0	25	0	0	0	0	0	0	0	11	0	10	0	2	0	0	0	0	0	0	2
LINC02967	LINC02967	XR_001754563.2		0	0	0	42	0	0	0	0	0	0	0	4	0	28	0	9	0	0	0	0	0	0	1
LINC02967	LINC02967	XR_937399.3		0	0	0	12	0	0	0	0	0	0	0	4	0	1	0	1	0	0	0	0	0	0	6
LINC02970	LINC02970	XR_007067709.1		0	0	0	36	0	0	0	0	0	0	0	18	0	9	0	2	0	0	0	0	0	0	7
LINC02970	LINC02970	XR_936981.2		0	0	0	19	0	0	0	0	0	0	0	3	0	0	0	9	0	0	0	0	0	0	7
LKAAEAR1	LKAAEAR1	NM_001007125.3	protein_coding	0	1	0	9	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	3
LKAAEAR1	LKAAEAR1	NM_001353425.2	protein_coding	0	0	0	10	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	3
LKAAEAR1	LKAAEAR1	NM_001386971.1	protein_coding	0	0	0	11	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	4
LKAAEAR1	LKAAEAR1	XM_024451849.2	protein_coding	0	1	0	10	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	4
LKAAEAR1	LKAAEAR1	XM_024451850.2	protein_coding	0	1	0	9	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	3
LKAAEAR1	LKAAEAR1	XM_047439963.1	protein_coding	0	0	0	10	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	3
LNCNEF	LNCNEF	NR_109883.1		0	0	0	28	0	0	0	0	0	0	0	1	0	10	0	1	0	0	0	0	0	0	16
LOC100128310	LOC100128310	NR_147702.1		0	0	0	32	0	0	0	0	0	0	0	8	0	1	0	9	0	0	0	0	0	0	14
LOC100128988	LOC100128988	NR_145524.1		0	0	0	11	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
LOC100128988	LOC100128988	NR_145525.1		0	0	0	11	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
LOC100130587	LOC100130587	NR_110634.1		0	0	0	68	0	0	0	0	0	0	0	2	0	29	0	12	0	0	0	0	0	0	25
LOC100134868	LOC100134868	NR_004846.3		0	0	0	19	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	13
LOC100287792	LOC100287792	NR_040021.1		0	0	0	7	0	0	0	0	0	0	0	3	0	3	0	1	0	0	0	0	0	0	0
LOC100289473	LOC100289473	NR_037142.1		0	0	0	14	0	0	0	0	0	0	0	1	0	6	0	2	0	0	0	0	0	0	5
LOC100505664	LOC100505664	XR_001754548.1		0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
LOC100505664	LOC100505664	XR_002958560.1		0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
LOC100505664	LOC100505664	XR_002958561.1		0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
LOC100505664	LOC100505664	XR_002958562.1		0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
LOC100505664	LOC100505664	XR_002958563.1		0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
LOC100505664	LOC100505664	XR_002958564.1		0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
LOC100505664	LOC100505664	XR_002958565.2		0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
LOC100505664	LOC100505664	XR_002958566.1		0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
LOC100505664	LOC100505664	XR_002958567.1		0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
LOC100505664	LOC100505664	XR_430281.3		0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
LOC100505664	LOC100505664	XR_937365.2		0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
LOC100505664	LOC100505664	XR_937368.2		0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
LOC100505664	LOC100505664	XR_937371.2		0	0	0	32	0	0	0	0	0	0	0	4	0	20	0	1	0	0	0	0	0	0	7
LOC100505664	LOC100505664	XR_937375.3		0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
LOC100505664	LOC100505664	XR_937376.2		0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
LOC101926889	LOC101926889	NR_109994.1		0	0	0	20	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	16
LOC101926935	LOC101926935	NR_110001.1		0	2	0	34	0	0	0	0	0	0	0	2	0	16	0	8	0	0	0	2	0	0	10
LOC101927098	LOC101927098	XR_936722.3		0	1	0	47	0	0	0	0	0	0	0	11	0	13	0	6	0	0	0	1	0	0	18
LOC101927159	LOC101927159	NR_110004.1		0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
LOC101927182	LOC101927182	XR_001754608.2		0	0	0	89	0	0	0	0	0	0	0	7	0	64	0	2	0	0	0	0	0	0	16
LOC101927182	LOC101927182	XR_001754609.2		0	0	0	314	0	0	0	0	0	0	0	7	0	305	0	2	0	0	0	0	0	0	0
LOC101927182	LOC101927182	XR_001754611.2		0	0	0	314	0	0	0	0	0	0	0	7	0	305	0	2	0	0	0	0	0	0	0
LOC101927182	LOC101927182	XR_001754612.2		0	0	0	89	0	0	0	0	0	0	0	7	0	64	0	2	0	0	0	0	0	0	16
LOC101927182	LOC101927182	XR_244179.4		0	0	0	89	0	0	0	0	0	0	0	7	0	64	0	2	0	0	0	0	0	0	16
LOC101927200	LOC101927200	XR_936741.3		1	0	0	184	0	0	0	0	0	0	0	10	0	172	0	0	0	1	0	0	0	0	3
LOC101927355	LOC101927355	XR_244184.5		0	0	0	20	0	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	11
LOC101927377	LOC101927377	NR_134501.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LOC101927486	LOC101927486	XR_244188.4		0	0	0	21	0	0	0	0	0	0	0	0	0	8	0	3	0	0	0	0	0	0	10
LOC101927770	LOC101927770	NR_110051.1		0	2	0	87	0	0	0	0	0	0	0	0	0	70	0	4	0	0	0	2	0	0	15
LOC101927932	LOC101927932	NR_126334.1		0	0	0	48	0	0	0	0	0	0	0	2	0	37	0	0	0	0	0	0	0	0	9
LOC101928048	LOC101928048	NR_109903.1		0	0	0	17	0	0	0	0	0	0	0	8	0	2	0	0	0	0	0	0	0	0	7
LOC101929098	LOC101929098	XR_007067503.1		0	0	0	49	0	0	0	0	0	0	0	28	0	6	0	3	0	0	0	0	0	0	12
LOC101929098	LOC101929098	XR_430278.4		0	0	0	49	0	0	0	0	0	0	0	28	0	6	0	3	0	0	0	0	0	0	12
LOC101929348	LOC101929348	XR_244242.4		0	0	0	37	0	0	0	0	0	0	0	12	0	17	0	0	0	0	0	0	0	0	8
LOC101929413	LOC101929413	NR_109866.1		0	0	0	57	0	0	0	0	0	0	0	8	0	39	0	2	0	0	0	0	0	0	8
LOC101929547	LOC101929547	XR_007067548.1		0	0	0	33	0	0	0	0	0	0	0	7	0	4	0	11	0	0	0	0	0	0	11
LOC101929547	LOC101929547	XR_007067549.1		0	0	0	33	0	0	0	0	0	0	0	7	0	4	0	11	0	0	0	0	0	0	11
LOC101929547	LOC101929547	XR_007067550.1		0	0	0	33	0	0	0	0	0	0	0	7	0	4	0	10	0	0	0	0	0	0	12
LOC101929547	LOC101929547	XR_244249.4		0	0	0	28	0	0	0	0	0	0	0	7	0	1	0	10	0	0	0	0	0	0	10
LOC101929547	LOC101929547	XR_937307.3		0	0	0	28	0	0	0	0	0	0	0	7	0	1	0	10	0	0	0	0	0	0	10
LOC101929698	LOC101929698	NR_110619.1		0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1
LOC101929707	LOC101929707	XR_007067730.1		0	0	0	6	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0
LOC101929707	LOC101929707	XR_007067731.1		0	0	0	6	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0
LOC101929707	LOC101929707	XR_007067732.1		0	0	0	6	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0
LOC101929707	LOC101929707	XR_007067733.1		0	0	0	5	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0
LOC101929707	LOC101929707	XR_007067734.1		0	0	0	6	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0
LOC101929707	LOC101929707	XR_007067735.1		0	0	0	6	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0
LOC101929707	LOC101929707	XR_007067736.1		0	0	0	6	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0
LOC101929707	LOC101929707	XR_007067737.1		0	0	0	5	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0
LOC101929707	LOC101929707	XR_007067738.1		0	0	0	6	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0
LOC101929707	LOC101929707	XR_007067739.1		0	0	0	6	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0
